time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry indigio.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry infrastrategy.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry infratotalduicom.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry insiderpagescom.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry interchangecorporation.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry interland.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry intuitinc.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry iocdn.coremetrics.com, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry ipcmarieclaireprod.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry ipcmedia.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry ipcnowprod.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry ipcuncut.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry ipcwebuserprod.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry ipcyachtingworldprod.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry itmedia.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry jiktnv.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry jiwtmj.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry jrcdelcotimescom.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry jsfp.coremetrics.com, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry kaspersky.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry laxwht.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry libs.de.coremetrics.com, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry lintv.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry livenation.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry load.s3.amazonaws.com, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry ma156-r.analytics.edgesuite.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry ma204-r.analytics.edgesuite.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry ma211-r.analytics.edgesuite.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry ma74-r.analytics.edgesuite.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry ma76-c.analytics.edgesuite.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry ma76-r.analytics.edgesuite.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry marketlive.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry marketworksinc.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry marksandspencer.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry matchbin-assets.s3.amazonaws.com, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry mattressusa.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry medialogic.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry meetupdev.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry memberservicesinc.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry metrics.bitdefender.com, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry metrics.skype.com, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry microsoftuk.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry microsoftwindowsmobile.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry mkt10.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry mktgcdn.de.coremetrics.com, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry mlarmani.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry mmc.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry mondoads.s3.amazonaws.com, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry movitex.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry mswmwpapolloprod.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry nautilus.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry nbcuniversal.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry ncads.s3.amazonaws.com, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry newcom.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry newsday.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry newsinternational.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry newsquestdigitalmedia.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry nmeprod.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry nttcommunications.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry oodpreprod.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry pagead2.googleadservices.com, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry parade.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry parship.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry partygaming.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry partygamingglobal.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry pch.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry pcworldcommunication.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry pelmorexmedia.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry pentonmedia.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry pfizer.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry planetout.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry popcapgames.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry popsci.com.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry powellsbooks.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry poweronemedia.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry premiumtv.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry primediabusiness.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry prnewswire.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry rainbowmedia.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry rcci.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry rcm.amazon.com, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry reagroup.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry registercom.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry rrpartners.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry rtst.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry sa.aol.com.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry saksfifthavenue.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry saxobutlereagle.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry saxoconcordmonitor.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry saxoeverett.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry saxofosters.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry saxogoerie.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry saxogreensboro.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry saxoorklamedia.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry saxopeninsuladailynews.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry saxorutland.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry saxosumteritem.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry saxotech.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry saxotechtylerpaper.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry saxotelegraph.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry saxotoledo.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry saxowatertowndailytimes.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry saxowenworld.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry saxowesterncommunications.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry sento.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry skyauction.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry slate-ad-scripts.s3.amazonaws.com, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry smokingeverywhere.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry smokinggun.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry snagajob.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry sportingnews.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry springclick-ads.s3.amazonaws.com, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry starz.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry static-shareaholic.s3.amazonaws.com, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry stubhub.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry superpages.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry survey.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry swsoft.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry sync.cmedia.s3.amazonaws.com, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry tescostores.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry test.coremetrics.com, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry testdata.coremetrics.com, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry tgn.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry thelibraryofcongress.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry thomasvillefurniture.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry timecom.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry timeessence.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry timefoodandwine.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry timehealthtips.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry timeinc.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry timelife.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry timeoutcommunications.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
time="2016-03-31T19:20:54-07:00" level=error msg="Found excluded entry timepespanol.122.2o7.net, in ../testdata/hosts.winhelp2002.blacklist.conf\n" 
